date;open;high;low;close;volume
2022-11-03;50522.28;50941.2;50413.08;50915.87;41313710
2022-11-04;51339.76;52393.85;51339.76;52300.2;48698045
2022-11-07;52433.13;53321.2;52349.46;52682.32;67372611
2022-11-08;52617.19;53324.24;52307.52;53324.24;46595638
2022-11-09;53334.53;53731.85;53161.91;53294.45;47106850
2022-11-10;52967.78;54480.61;52564.14;54421.13;55177688
2022-11-14;55023.92;56243.58;55023.92;55812.08;73626424
2022-11-15;56212.63;56712.7;55374.27;56385.92;59451961.841118
2022-11-16;55642.15;56121.94;55304.98;55612.11;53928062
2022-11-17;55750.37;55831.86;54443.52;54791.43;42396264
2022-11-18;54909.94;55312.44;54337.26;54891.25;39134280
2022-11-21;54850.98;54893.75;54235.77;54259.77;37405677
2022-11-22;54362.3;55463.06;54174.37;55166.92;38645231
2022-11-23;55452.59;55681.12;54912.79;55119.04;39064265
2022-11-24;55554.5;56107.93;55338.88;56107.93;40197860
2022-11-25;55945.25;56440.71;55718.92;56280.53;30632113
2022-11-28;56042.53;56134.79;55655.97;55748.47;35290320
2022-11-29;56076.89;56123.57;55452.88;55942.67;53114275
2022-11-30;56161.03;56577.34;55755.14;56058.18;157734452
2022-12-01;56695.1;56867.54;56265.81;56867.54;61099776
2022-12-02;56619.99;56622.03;56006.71;56207.29;47418303
2022-12-05;56494.69;57021.59;56367.57;56478.83;35369401.74359
2022-12-06;56191.88;56273.37;55768.35;55908.34;34363177
2022-12-07;55634.23;56079.38;55608.42;55983.89;31408019
2022-12-08;55916.34;55948.08;55447.35;55717.43;38228794
2022-12-09;55925.4;55979.47;55518.12;55836.35;34466960
2022-12-12;55663.78;56571.91;55464.96;56515.01;30886749
2022-12-13;56559.88;57785.23;56171.97;57362.88;39509027
2022-12-14;57273.98;57584.17;57264.37;57447.38;32279391
2022-12-15;57137.13;57200.74;56199.59;56450.56;41149206
2022-12-16;56092.65;56367.36;55598.8;56032.12;66441277
2022-12-19;56072.3;56400.23;55977.92;56118.16;27242716
2022-12-20;55678.17;56656.26;55643.34;56656.26;27863149
2022-12-21;56705.77;57291.89;56475.29;57291.89;28331378.010116
2022-12-22;57344.84;57545.79;56976.04;57088.69;24809425
2022-12-23;57021.53;57112.15;56802;57039.91;21274154
2022-12-27;57342.01;57355.9;56473.03;56574.46;28019119
2022-12-28;56488.86;56811.6;56398.97;56641.19;33726128
2022-12-29;56673.76;57637.95;56572.72;57637.95;26811699
2022-12-30;57421.88;57548.02;57283.79;57462.68;28085169
2023-01-02;57578.13;58118.99;57512.46;57694;28108343
2023-01-03;57871.29;59044.73;57785.32;58795.62;59942444
2023-01-04;58944.64;59781.73;58881.22;59754.4;48757454
2023-01-05;59568.59;60645.24;59524.48;59854.8;55610264
2023-01-09;60649.5;61364.58;60571.24;61364.58;57760407
2023-01-10;60984.99;62024.09;60860;61967.33;44148316
2023-01-11;62101.65;62450.32;61252.96;61279.52;54059719
2023-01-12;61540.96;62233.89;61436.15;61751.5;72734267
2023-01-13;61844.3;62000.18;61206.3;61565.83;37862378
2023-01-16;61650.84;62073.15;61028.66;61867.14;41870595
2023-01-17;61800.72;61862.74;60912.28;61041.14;38334524
2023-01-18;61189.63;61579.29;60756.32;61176.97;54480483
